0,0.016060187,0.019735207,0.020706047,0.020304985,0.019740426,0.01651437,0.015941029,0.012755093,0.008047757,0
0,0.014007841,0.016857983,0.01830262,0.018534646,0.016310349,0.014103457,0.010820647,0.008849271,0.006260479,0
0,0.007718826,0.008855061,0.011343363,0.01185862,0.010991473,0.009069807,0.008933902,0.005822937,0.003345953,0
0,0.005495854,0.007269747,0.007657619,0.007229092,0.007244232,0.006439945,0.005478008,0.004375157,0.002279624,0
0,0.003809642,0.004577813,0.004739837,0.004819261,0.004614485,0.004297371,0.004002326,0.003140872,0.001714431,0
